entered,weeks_in_top_10,title,artist,peak,peak_reached,weeks_at_peak,id,duration_ms,explicit,popularity,tempo,title_words,vocals_start,year,album,preview_url,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,artwork
05-Jan-85,7,I Want to Know What Love Is,Foreigner,1,19-Jan-85,3,1JLn8RhQzHz3qDqsChcmBl,304786,FALSE,80,81.204,7,14600,1985,agent provocateur,https://p.scdn.co/mp3-preview/cb8c1bc4a400807b09d60c5c7d7402acdfe79988?cid=8b56eb9fa3db453f9b0089feea311c1b,0.193,0.477,0.471,1.76E-06,6,0.131,-10.036,1,0.0277,4,0.423,https://i.scdn.co/image/ab67616d00001e023e030a7e606959674643d274
16-Mar-66,7,The Sun Ain't Gonna Shine Anymore,The Walker Brothers,1,23-Mar-66,4,42TtgFndtWMIr0UqJl01HA,194906,FALSE,54,111.036,6,22500,1966,portrait (deluxe edition),,0.224,0.381,0.683,1.52E-05,2,0.244,-6.795,1,0.0354,4,0.434,https://i.scdn.co/image/ab67616d00001e02df784b8627d0ae63336dd63c
06-Mar-63,8,Summer Holiday,Cliff Richard and The Shadows,1,20-Mar-63,3,1K9yTBoGrKUEt8j5LCI37T,135040,FALSE,7,129.639,2,8000,1963,75 at 75,https://p.scdn.co/mp3-preview/b96dd26ddea67ead55a3ad17111d5ae9670a3f1c?cid=8b56eb9fa3db453f9b0089feea311c1b,0.857,0.632,0.406,2.61E-06,4,0.166,-12.313,1,0.0268,4,0.695,https://i.scdn.co/image/ab67616d00001e022effa5f5d8903fb4fea0838d
25-Nov-54,14,No One But You,Billy Eckstine,3,20-Jan-55,2,4r7qR4z42JVLtnniLoP2G7,189326,FALSE,6,85.63,4,9000,1954,billy eckstine greatest hits,https://p.scdn.co/mp3-preview/9b53012805070252edbdfe2d104302a49ded68d4?cid=8b56eb9fa3db453f9b0089feea311c1b,0.974,0.279,0.16,0.00545,7,0.329,-16.497,1,0.042,4,0.11,https://i.scdn.co/image/ab67616d00001e02f19dfd3794ba3d6f282d67fc
19-Aug-54,14,My Friend,Frankie Laine,3,30-Sep-54,2,2D0yTKHYEtmAMuyDbaUgCM,147253,FALSE,4,77.147,2,2000,1954,columbia sessions (1951-1955),https://p.scdn.co/mp3-preview/88cc64b4bfc5c972b3ee9e3fad9cf54a7f63a281?cid=8b56eb9fa3db453f9b0089feea311c1b,0.944,0.377,0.266,6.17E-05,3,0.0809,-11.162,1,0.0308,4,0.376,https://i.scdn.co/image/ab67616d00001e028a14d9e17f9027a30d3ae07d
26-Apr-56,13,My September Love,David Whitfield,3,24-May-56,1,6eQj3pysFWrQk37XoSiSqw,169000,FALSE,14,91.487,3,10900,1956,greatest hits,https://p.scdn.co/mp3-preview/7486070856c6992ce4e2ab7c4a98ad8bc036dade?cid=8b56eb9fa3db453f9b0089feea311c1b,0.646,0.243,0.205,0.000933,5,0.199,-16.946,0,0.0328,5,0.143,https://i.scdn.co/image/ab67616d00001e02447ccd169036d50861d4ab72
23-Dec-78,7,Lay Your Love on Me,Racey,3,06-Jan-79,3,4ZGzLnjAm5K8fpJca76rvu,197906,FALSE,42,170.854,5,15500,1978,smash and grab,https://p.scdn.co/mp3-preview/39a000d0126383582affbf3c7d4403f849e25fd2?cid=8b56eb9fa3db453f9b0089feea311c1b,0.102,0.622,0.887,0,10,0.368,-4.321,1,0.0626,4,0.907,https://i.scdn.co/image/ab67616d00001e02dcf28dcf0a91390876c67cdb
19-Jul-61,11,Well I Ask You,Eden Kane,1,09-Aug-61,1,5QwBqwGD2la46P99wiPx8q,135666,FALSE,23,119.551,4,10400,1961,eden kane,,0.658,0.747,0.732,0,0,0.0983,-8.741,1,0.04,4,0.856,https://i.scdn.co/image/ab67616d00001e024d0d85040d970d9d61a0f943
23-Apr-83,7,TRUE,Spandau Ballet,1,30-Apr-83,4,0CsM8VGDi38kusMv3pxyj1,329146,FALSE,73,97.395,1,38100,1983,true - the digital e.p.,https://p.scdn.co/mp3-preview/feff736deb73bf5d8d009dacf8b6e1f14d8f4dc7?cid=8b56eb9fa3db453f9b0089feea311c1b,0.459,0.742,0.533,0.148,0,0.064,-9.098,1,0.0288,4,0.391,https://i.scdn.co/image/ab67616d00001e02b82e04673372a3e30bc0c111
12-Jun-93,9,What Is Love,Haddaway,2,03-Jul-93,2,2IHaGyfxNoFPLJnaEg4GTs,270373,FALSE,69,123.871,3,340,1993,the album,https://p.scdn.co/mp3-preview/659374a67e87fcdc8ea1d975f65d3321084f4ab6?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0222,0.683,0.772,0.0149,7,0.203,-7.907,0,0.0311,4,0.737,https://i.scdn.co/image/ab67616d00001e02fe2466bf2316d66cf3d3249c
06-Apr-96,10,Ooh Aah... Just a Little Bit,Gina G,1,25-May-96,1,7kyMLaXepcGHIrsLqoiTB8,203120,FALSE,59,130.978,6,22600,1996,fresh,https://p.scdn.co/mp3-preview/b4e75c254730201495690a5638f5ca6313df20a7?cid=8b56eb9fa3db453f9b0089feea311c1b,0.626,0.647,0.942,0.168,1,0.0411,-7.101,1,0.0341,4,0.937,https://i.scdn.co/image/ab67616d00001e0281b8fb99c311a3c6e6cfa974
26-Oct-02,9,Dilemma,Nelly featuring Kelly Rowland,1,26-Oct-02,2,18vdhCWxqPohnPwicDi3Xr,289466,FALSE,2,84.052,1,1800,2002,top 20 singles of the noughties,,0.208,0.73,0.551,0.000121,2,0.181,-8.172,0,0.152,4,0.604,https://i.scdn.co/image/ab67616d00001e02367bb42d6ff622f44303bae5
05-Apr-67,9,Somethin' Stupid,Nancy Sinatra and Frank Sinatra,1,19-Apr-67,2,4feXcsElKIVsGwkbnTHAfV,162493,FALSE,72,207.356,2,10900,1967,the world we knew,,0.736,0.257,0.338,0,4,0.252,-12.902,1,0.0357,4,0.544,https://i.scdn.co/image/ab67616d00001e023e2331ff09f59ea3c87fe5d6
23-Feb-74,7,The Air That I Breathe,The Hollies,2,23-Mar-74,1,6yLIqXX9edg1x0HZS7cZEv,257106,FALSE,70,167.792,5,14400,1974,hollies,https://p.scdn.co/mp3-preview/1d0b2d50a77d31c1c2bcfd1ef2eb24fc6ff90dc6?cid=8b56eb9fa3db453f9b0089feea311c1b,0.242,0.279,0.473,0.00164,4,0.158,-8.375,0,0.0309,4,0.246,https://i.scdn.co/image/ab67616d00001e028d39fe8d82388fcaa345273b
07-Jul-84,8,White Lines (Don't Don't Do It),Grandmaster Flash,7,28-Jul-84,2,1iGhTGfEEvd22m9OFpeuON,458600,FALSE,23,115.169,2,15000,1984,the sugar hill records story,https://p.scdn.co/mp3-preview/170533e4eca7188751ca56ca73825b2ef3370c53?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0137,0.864,0.705,0.00263,0,0.187,-8.874,1,0.057,4,0.878,https://i.scdn.co/image/ab67616d00001e026aa4a720842fe7fdb53ea314
22-Feb-86,7,Chain Reaction,Diana Ross,1,08-Mar-86,3,1it9umP1j9qSqzKbSLLqqy,227880,FALSE,51,127.814,2,22900,1986,eaten alive (expanded edition),https://p.scdn.co/mp3-preview/ff0f688a8a1e8bae86e2e69ad3cc2f25f1f0e304?cid=8b56eb9fa3db453f9b0089feea311c1b,0.155,0.794,0.55,0.000271,11,0.113,-12.988,1,0.0367,4,0.744,https://i.scdn.co/image/ab67616d00001e02c47451013ad60a659f7f09e3
01-Jun-96,9,Three Lions,Baddiel & Skinner & The Lightning Seeds,1,01-Jun-96,2,1b7kLkJkr6XRYgWqVmDm05,224973,FALSE,17,126.287,2,13800,1996,like you do - best of the lightning seeds,https://p.scdn.co/mp3-preview/6b8dc826563d8c04b3790ebca5078f2827e8334e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0702,0.537,0.794,0,3,0.346,-6.324,1,0.0303,4,0.577,https://i.scdn.co/image/ab67616d00001e029123c1474d011bfb538e661a
06-Feb-63,8,The Wayward Wind,Frank Ifield,1,27-Feb-63,3,3ANi5MYd0GgqqkhszIS93g,163680,FALSE,17,128.304,3,5900,1963,the best of the emi years,https://p.scdn.co/mp3-preview/64dc9e8753284c473fa818d418875fa4565d3be5?cid=8b56eb9fa3db453f9b0089feea311c1b,0.574,0.638,0.604,2.64E-06,11,0.154,-10.803,1,0.0365,4,0.876,https://i.scdn.co/image/ab67616d00001e02f92dc899c46cea74580941f2
18-Jul-70,8,Something,Shirley Bassey,4,15-Aug-70,1,7KarW18mqK87nTQc4QrVvk,215306,FALSE,40,80.401,1,12950,1970,something,https://p.scdn.co/mp3-preview/2409ea15f882248d7ccae09ea51016e0a86f3986?cid=8b56eb9fa3db453f9b0089feea311c1b,0.298,0.214,0.503,6.04E-06,5,0.137,-9.173,1,0.0315,4,0.253,https://i.scdn.co/image/ab67616d00001e02d512416590b5fadf8dbf87b0
14-Oct-89,7,Girl I'm Gonna Miss You,Milli Vanilli,2,28-Oct-89,3,1ffAMndLMFbKHpXuIDBwc1,238840,FALSE,39,151.239,5,19000,1989,girl you know it's true - the best of milli vanilli,https://p.scdn.co/mp3-preview/4e18b659fac09444c6e0e145f2c5c05c45e7bf12?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0998,0.754,0.453,0.00487,9,0.108,-9.862,1,0.0443,4,0.758,https://i.scdn.co/image/ab67616d00001e02ece39be98348e2f4dbead00a
18-Nov-89,7,You Got It (The Right Stuff),New Kids on the Block,1,25-Nov-89,3,4buDeg67vos7KP1yHrS9wl,249960,FALSE,56,111.576,3,10800,1989,hangin' tough,https://p.scdn.co/mp3-preview/8093dcce5347a9fc693b7a142dfd96142512faa1?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0126,0.787,0.522,1.34E-06,0,0.0671,-13.029,0,0.0578,4,0.923,https://i.scdn.co/image/ab67616d00001e02c9866ae0043a0ccd4075fd05
14-Dec-74,6,Lonely This Christmas,Mud,1,21-Dec-74,4,5DMItYJluCFc7YtFdP4aXo,213160,FALSE,45,98.932,3,15700,1974,"a's, b's and rarities",https://p.scdn.co/mp3-preview/bc8cb982ce63895050f76776c9eb2e305c421d5c?cid=8b56eb9fa3db453f9b0089feea311c1b,0.81,0.551,0.325,0.000112,0,0.115,-13.507,1,0.0286,3,0.496,https://i.scdn.co/image/ab67616d00001e0279fb80e5cd7fbc8be0f08b9a
12-Jun-04,7,I Don't Wanna Know,Mario Winans featuring Enya and P. Diddy,1,12-Jun-04,2,2yr2HnFYl7XvqJk4fXoQBt,260040,FALSE,0,194.039,4,20900,2004,bad boy 20th anniversary box set edition,https://p.scdn.co/mp3-preview/d7c72dafb92eb2e4a6240fb979450213607fc93b?cid=8b56eb9fa3db453f9b0089feea311c1b,0.347,0.833,0.515,0.00156,11,0.116,-5,0,0.0462,4,0.4,https://i.scdn.co/image/ab67616d00001e02edc3c125d87a7bfcd4ef158b
04-Dec-82,7,Time (Clock of the Heart),Culture Club,3,18-Dec-82,1,5Jak77MTrWWypQr85wmXeo,223693,FALSE,55,116.95,1,16900,1982,this time,,0.529,0.723,0.633,0,0,0.0701,-11.24,0,0.0357,4,0.898,https://i.scdn.co/image/ab67616d00001e02453bd4614ca2450139d85c4a
24-Jun-95,9,Boom Boom Boom,The Outhere Brothers,1,08-Jul-95,4,3zg4stPJlbNSBPA8HJzLZA,201893,FALSE,44,129.87,3,390,1995,boom boom boom,https://p.scdn.co/mp3-preview/ce5192ba6a6b1d3ebc060f8674d25b971717166d?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0523,0.723,0.857,2.66E-05,7,0.149,-9.989,1,0.241,4,0.642,https://i.scdn.co/image/ab67616d00001e024f968eea3a93c570e2e24575
16-Feb-56,12,Memories Are Made of This,Dean Martin,1,23-Feb-56,4,4h0igWYayzteBtSNpWYQ9h,138080,FALSE,59,133.073,5,4100,1956,"hey, brother pour the wine",,0.918,0.611,0.179,0,4,0.109,-15.977,1,0.0488,4,0.556,https://i.scdn.co/image/ab67616d00001e021ca838e4066dce47c2b7eb8e
01-Nov-08,11,Hot n Cold,Katy Perry,4,13-Dec-08,1,1y4eb6hmAvsqlDOl3fx9kk,220226,FALSE,69,132.032,3,3700,2008,one of the boys,,7.95E-05,0.706,0.841,0,7,0.0688,-3.956,1,0.0418,4,0.861,https://i.scdn.co/image/ab67616d00001e02cd3978ebe35d93a07249b97f
12-Jun-76,7,You to Me Are Everything,The Real Thing,1,26-Jun-76,3,3iQCO7V5fPz9psiTszVcXF,213174,FALSE,46,101.657,5,20900,1976,can you feel the force - all their biggest hits!,https://p.scdn.co/mp3-preview/98627bd78af1cc0d0e846018bc45b76a5bdba6c4?cid=8b56eb9fa3db453f9b0089feea311c1b,0.286,0.553,0.825,0,0,0.314,-4.328,1,0.0603,4,0.897,https://i.scdn.co/image/ab67616d00001e02adbbd4652d6f01b7beba0068
29-Mar-97,10,I Believe I Can Fly,R. Kelly,1,12-Apr-97,3,2RzJwBCXsS1VnjDm2jKKAa,320666,FALSE,64,120.179,5,37900,1997,r.,https://p.scdn.co/mp3-preview/a2ba83e13c343e380e5872e5c60d2ca3c6880738?cid=8b56eb9fa3db453f9b0089feea311c1b,0.241,0.55,0.444,0,7,0.187,-7.588,1,0.0292,4,0.0438,https://i.scdn.co/image/ab67616d00001e021a81e3abee4b067492baaf44
22-Jun-85,7,Axel F,Harold Faltermeyer,2,06-Jul-85,3,2kgqupahrJpYB4r1poTXEY,180866,FALSE,61,117.285,2,180866,1985,harold f,,0.016,0.799,0.491,0.843,1,0.094,-17.105,1,0.0891,4,0.57,https://i.scdn.co/image/ab67616d00001e02b4b6bc2c1a5e08b502770871
08-Dec-01,8,Gotta Get Thru This,Daniel Bedingfield,1,08-Dec-01,3,747tpec1a0Hfqvj2za1pBs,161200,FALSE,50,133.57,4,14400,2001,gotta get thru this,,0.0852,0.837,0.765,7.08E-05,7,0.1,-5.007,0,0.0631,4,0.912,https://i.scdn.co/image/ab67616d00001e022325fa44a428fc911a87e992
08-Mar-61,10,Are You Sure?,The Allisons,2,15-Mar-61,6,3nuazkpNSeNOvYrFIOZFQv,138386,FALSE,3,160.023,3,4900,1961,all the hits plus more,,0.789,0.296,0.455,0,8,0.418,-7.947,1,0.0332,4,0.812,https://i.scdn.co/image/ab67616d00001e021e1e956e83586729e53a1ee6
23-Aug-61,10,Johnny Remember Me,John Leyton,1,06-Sep-61,4,19O9wXLFraTo7Y4WZwC6li,156013,FALSE,26,144.19,3,11200,1961,his golden years (remastered),https://p.scdn.co/mp3-preview/d1b2e412f93fa97436f282725d1d0e1ffaa2b383?cid=8b56eb9fa3db453f9b0089feea311c1b,0.252,0.345,0.727,1.70E-06,7,0.0882,-9.711,0,0.0778,4,0.509,https://i.scdn.co/image/ab67616d00001e020b78c873cb6de653e6508352
14-Mar-62,9,Tell Me What He Said,Helen Shapiro,2,28-Mar-62,3,0ysHOaLqcY4qx9JDN5LfMw,167933,FALSE,31,148.499,5,1800,1962,helen shapiro,https://p.scdn.co/mp3-preview/bb7168443a17106cef5d1ac6d4f9722249c23f8d?cid=8b56eb9fa3db453f9b0089feea311c1b,0.631,0.475,0.585,0,7,0.475,-8.65,0,0.0421,4,0.808,https://i.scdn.co/image/ab67616d00001e02b41736773754754739a1887d
26-Oct-66,7,Reach Out I'll Be There,Four Tops,1,02-Nov-66,3,6Pkj4nv5K53i64cLVgkVyY,178533,FALSE,58,119.842,5,16100,1966,reach out,,0.0253,0.607,0.599,0,3,0.188,-8.908,0,0.0282,4,0.735,https://i.scdn.co/image/ab67616d00001e0247d4f42187d70ddbaac864a2
04-Aug-65,8,Help!,The Beatles,1,11-Aug-65,3,7DD7eSuYSC5xk2ArU62esN,139560,FALSE,73,95.003,1,1270,1965,help! (remastered),,0.188,0.534,0.725,0,6,0.0994,-7.576,0,0.0332,4,0.763,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
15-Jan-77,7,Sideshow,Barry Biggs,3,22-Jan-77,3,3hLmsom1dtEu8r3PiPL10z,215406,FALSE,32,73.73,1,11800,1977,sideshow,https://p.scdn.co/mp3-preview/ce43ef4e81c8b39a3d3e0ec9dda4dd5a13f3962c?cid=8b56eb9fa3db453f9b0089feea311c1b,0.417,0.541,0.465,0.00264,7,0.295,-10.325,1,0.0674,4,0.442,https://i.scdn.co/image/ab67616d00001e026be8c3fb492a7bc3cc4da81d
27-Sep-80,7,D.I.S.C.O.,Ottawan,2,11-Oct-80,3,2oiSpddGUSZ4626Gr8H3Cl,196506,FALSE,56,122.915,1,32000,1980,the best of,,0.111,0.714,0.867,8.55E-05,7,0.325,-6.295,0,0.0569,4,0.872,https://i.scdn.co/image/ab67616d00001e0212a44579b609735a5c22adb0
06-Nov-82,6,I Don't Wanna Dance,Eddy Grant,1,13-Nov-82,3,3ZIHyyOifkIDqy9GygDTcZ,238445,FALSE,20,124.071,4,1600,1982,essential reggae,https://p.scdn.co/mp3-preview/b1a14c43da9367e5ba9db600b58e118694068bbf?cid=8b56eb9fa3db453f9b0089feea311c1b,0.182,0.954,0.435,2.95E-05,11,0.0897,-13.356,1,0.0916,4,0.9,https://i.scdn.co/image/ab67616d00001e02c0f2266f4bbe97c6b1ce2553
28-Apr-84,7,The Reflex,Duran Duran,1,05-May-84,4,4sz1Ng2Cgidfqqiy0pNL6R,267426,FALSE,58,126.701,2,4290,1984,seven and the ragged tiger (deluxe edition),https://p.scdn.co/mp3-preview/b15ef92885a354a8e8854bb91214b4d882142df4?cid=8b56eb9fa3db453f9b0089feea311c1b,0.107,0.554,0.888,0,0,0.291,-6.664,1,0.087,4,0.82,https://i.scdn.co/image/ab67616d00001e02aca64d9c0113f075495c2b5d
21-Aug-93,8,Mr. Vain,Culture Beat,1,28-Aug-93,4,4ih3dyFZoeTdaeJW9mPbOI,257466,FALSE,71,132.872,2,28700,1993,mr. vain,https://p.scdn.co/mp3-preview/7e311365f30148e3dbff9efc1fce42331dd48fb9?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0726,0.703,0.997,0.0235,9,0.123,-7.666,0,0.0399,4,0.391,https://i.scdn.co/image/ab67616d00001e02ac84d8bd8b1e6f9752dc361e
13-Mar-82,6,Seven Tears,Goombay Dance Band,1,27-Mar-82,3,3IKjeWlg10MpnnzIlyaWEp,238250,FALSE,48,89.391,2,21900,1982,holiday in paradise,https://p.scdn.co/mp3-preview/692388dfdd4c377f903fd1b814a0bf75676cea2a?cid=8b56eb9fa3db453f9b0089feea311c1b,0.676,0.491,0.595,0,6,0.475,-10.288,1,0.0291,4,0.752,https://i.scdn.co/image/ab67616d00001e02ae9574ae6ef79308324579dc
02-Feb-02,8,Hero,Enrique Iglesias,1,02-Feb-02,4,24Gxm7Eh7tO83E26LG0CsY,264600,FALSE,63,151.959,1,11900,2002,escape,,0.143,0.581,0.651,1.05E-05,7,0.107,-5.617,1,0.0392,4,0.146,https://i.scdn.co/image/ab67616d00001e0276195def2c68edb995b02f0b
31-Jan-87,6,Down to Earth,Curiosity Killed the Cat,3,14-Feb-87,3,7M7Z6OZU8729ygmdl6hgQJ,231333,FALSE,31,110.136,3,19000,1987,very best,https://p.scdn.co/mp3-preview/4eea201fb669aa3910650ca06023310e23db57a7?cid=8b56eb9fa3db453f9b0089feea311c1b,0.515,0.691,0.904,0,9,0.0498,-4.6,1,0.0341,4,0.787,https://i.scdn.co/image/ab67616d00001e02ec773b5b8ccdb228d6b6910e
25-May-91,8,I Wanna Sex You Up,Color Me Badd,1,08-Jun-91,3,1kPBHRXyXdrtYfUfeRwBko,236946,FALSE,64,201.81,5,9000,1991,c.m.b.,https://p.scdn.co/mp3-preview/621ad25d996d7f4142eac6a00f07a882982d9b75?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00549,0.551,0.591,6.55E-06,6,0.0416,-8.404,0,0.12,4,0.474,https://i.scdn.co/image/ab67616d00001e02ced0c7756302458ab6daa6d5
22-Dec-12,10,Stay,Rihanna featuring Mikky Ekko,4,29-Dec-12,4,0GNI8K3VATWBABQFAzBAYe,242755,FALSE,0,112.012,1,17000,2012,unapologetic (deluxe),,0.945,0.621,0.31,6.12E-05,9,0.117,-10.164,0,0.0283,4,0.125,https://i.scdn.co/image/ab67616d00001e026dee21d6cd1823e4d6231d37
25-Feb-16,13,Lush Life,Zara Larsson,3,24-Mar-16,1,1rIKgCH4H52lrvDcz50hS8,201122,FALSE,79,98.022,2,8600,2016,so good,https://p.scdn.co/mp3-preview/28f45adce77164023eea867654d974c04a9dace5?cid=8b56eb9fa3db453f9b0089feea311c1b,0.132,0.694,0.712,0,7,0.211,-3.923,0,0.046,4,0.799,https://i.scdn.co/image/ab67616d00001e029e1683774b22648f4f178ed3
10-Jun-06,9,Maneater,Nelly Furtado,1,17-Jun-06,3,1M9uq2yCiOhsO6BFozo2OE,258839,FALSE,68,132.793,1,16000,2006,loose,,0.0318,0.792,0.77,0.000194,6,0.122,-4.811,1,0.0392,4,0.732,https://i.scdn.co/image/ab67616d00001e0295c8b0b2138284842a5eef49
09-Dec-89,7,Get a Life,Soul II Soul,3,16-Dec-89,3,5HRaxiZNh5CDACzSSYleHx,224173,FALSE,47,101.132,3,18000,1989,volume ii - 1990 a new decade,,0.00321,0.761,0.715,0.0989,10,0.0484,-11.699,0,0.0669,4,0.715,https://i.scdn.co/image/ab67616d00001e021fffa510d3d20fd64880222c
30-Jul-15,12,How Deep Is Your Love,Calvin Harris & Disciples,2,13-Aug-15,2,22mek4IiqubGD9ctzxc69s,256560,FALSE,47,127.978,5,6800,2015,how deep is your love (remixes),https://p.scdn.co/mp3-preview/375f0429f442944a75dd12556f5468ca17cb93f7?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0392,0.738,0.868,0.00169,11,0.388,-4.373,0,0.0731,4,0.336,https://i.scdn.co/image/ab67616d00001e02f4956c3ceefc6fa1cffc6da6
03-Apr-63,8,From a Jack to a King,Ned Miller,2,17-Apr-63,3,0tGvjiddWph1hYUbdZ7u6Q,130000,FALSE,32,100.809,6,180,1963,classic american hits,https://p.scdn.co/mp3-preview/6f9cd11b9a9fb53cfc595e484c1d87542aa05430?cid=8b56eb9fa3db453f9b0089feea311c1b,0.824,0.607,0.624,0,11,0.102,-2.983,1,0.0336,4,0.694,https://i.scdn.co/image/ab67616d00001e02359df268b174ed56e3e545aa
02-Dec-64,9,Downtown,Petula Clark,2,23-Dec-64,3,0ZQ6ckgerHYM5mOUxTl99Q,187760,FALSE,60,117.409,1,8200,1964,the ultimate petula clark,https://p.scdn.co/mp3-preview/9731d9c7883bcc0383cabbf153222701c0154317?cid=8b56eb9fa3db453f9b0089feea311c1b,0.78,0.48,0.689,0,4,0.149,-7.921,1,0.0645,4,0.596,https://i.scdn.co/image/ab67616d00001e02d1cd25e9c9599e0735e60342
22-Jul-64,9,A Hard Day's Night,The Beatles,1,29-Jul-64,3,5J2CHimS7dWYMImCHkEFaJ,154200,FALSE,69,138.514,4,3530,1964,a hard day's night (remastered),,0.137,0.59,0.805,0,0,0.0996,-6.481,1,0.0371,4,0.797,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
09-Nov-60,11,Rocking Goose,Johnny and the Hurricanes,3,23-Nov-60,2,6tAKyJ6Hg7Gs7xONq00ymk,109270,FALSE,17,167.872,2,109270,1960,r r r,https://p.scdn.co/mp3-preview/2ef7e65ae9a4699389f3456f5f41a748437693ca?cid=8b56eb9fa3db453f9b0089feea311c1b,0.49,0.597,0.727,0.571,5,0.129,-14.214,1,0.0382,4,0.968,https://i.scdn.co/image/ab67616d00001e02b636e168f821c51b44153ed7
28-Mar-92,8,Deeply Dippy,Right Said Fred,1,18-Apr-92,3,1CWNTXXNAAo9yDO3yo3uAC,201666,FALSE,26,128.026,2,7400,1992,up,,0.438,0.795,0.229,0.00567,10,0.146,-12.529,1,0.0459,4,0.441,https://i.scdn.co/image/ab67616d00001e02daa036bbe8e54e156faa28b9
09-Jun-55,13,Dreamboat,Alma Cogan,1,21-Jul-55,2,5KpECOf7hoR234q8fJcphk,107333,FALSE,30,172.215,1,3000,1955,the magic of alma cogan,https://p.scdn.co/mp3-preview/c97f4718995bfe03b533163250306fc5c9b672c8?cid=8b56eb9fa3db453f9b0089feea311c1b,0.837,0.652,0.302,0,5,0.344,-11.502,1,0.138,4,0.857,https://i.scdn.co/image/ab67616d00001e0249685d9fd0189d8f96b452f5
04-Mar-89,7,Too Many Broken Hearts,Jason Donovan,1,11-Mar-89,2,2AeelxeYAriGv9fHq1Fjsg,197186,FALSE,50,122.214,4,19800,1989,ten good reasons,https://p.scdn.co/mp3-preview/c6dfa97b73df88ef8c76b69e0d2dd43ab4afdb77?cid=8b56eb9fa3db453f9b0089feea311c1b,0.104,0.652,0.966,0,9,0.357,-6.554,0,0.044,4,0.921,https://i.scdn.co/image/ab67616d00001e02bd772c44893d38105b6b9822
17-Apr-82,6,Ebony and Ivory,Paul McCartney & Stevie Wonder,1,24-Apr-82,3,1FYTt8izKA8EMqhULwqOcU,217399,FALSE,0,80.998,3,7200,1982,all the best (uk version),,0.145,0.59,0.527,0,4,0.129,-12.945,1,0.0367,4,0.799,https://i.scdn.co/image/ab67616d00001e0254c5b44fb18030a3385c7b88
28-May-83,7,Every Breath You Take,The Police,1,04-Jun-83,4,1JSTJqkT5qHq8MDJnJbRE1,253920,FALSE,86,117.401,4,15300,1983,synchronicity (remastered 2003),,0.543,0.82,0.452,0.00294,1,0.0714,-9.796,1,0.0348,4,0.74,https://i.scdn.co/image/ab67616d00001e02c8e97cafeb2acb85b21a777e
12-Sep-81,6,Prince Charming,Adam and the Ants,1,19-Sep-81,4,3JuwVgIYYl7tHeEGrEQqbg,198186,FALSE,47,149.944,2,2620,1981,prince charming (remastered),https://p.scdn.co/mp3-preview/cf371a8962b2489b8aa325d8bb2dc61b65b016ce?cid=8b56eb9fa3db453f9b0089feea311c1b,0.179,0.544,0.667,3.94E-06,9,0.142,-9.526,1,0.0398,4,0.665,https://i.scdn.co/image/ab67616d00001e0228f7ab42c6c453f2139a9c59
07-Feb-76,7,"December, 1963 (Oh, What a Night)",The Four Seasons,1,21-Feb-76,2,1hQFF33xi8ruavZNyovtUN,197146,FALSE,76,104.409,2,13000,1976,who loves you,https://p.scdn.co/mp3-preview/ea6858bb2274607555a5ace23e37d076b9fb4f91?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0588,0.737,0.495,9.12E-06,1,0.0542,-13.489,1,0.027,4,0.967,https://i.scdn.co/image/ab67616d00001e02206e2e76c3a706e4734d18ab
26-Jan-85,7,Love & Pride,King,2,09-Feb-85,3,3oGcHyoXwBMIAXkgIzLoQn,201386,FALSE,46,126.093,3,2000,1985,steps in time,https://p.scdn.co/mp3-preview/2083903852e61d961ddd568279c5329fd337e64e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0992,0.708,0.611,2.51E-05,9,0.0889,-9.889,0,0.0378,4,0.799,https://i.scdn.co/image/ab67616d00001e0295ddb3c9821c10a51da39443
17-Jan-57,10,Friendly Persuasion (Thee I Love),Pat Boone,3,31-Jan-57,3,3GFBfAGkoxiYuvXandbzQR,177000,FALSE,26,172.805,2,14500,1957,pat boone's greatest hits (reissue),,0.754,0.16,0.185,0.0905,0,0.296,-14.189,1,0.0411,4,0.241,https://i.scdn.co/image/ab67616d00001e02d45a035dd41e95e048e5e2a8
22-Aug-57,10,Last Train to San Fernando,Johnny Duncan and the Blue Grass Boys,2,19-Sep-57,2,63fDzYusBC0MeUkmM856ug,149133,FALSE,4,125.226,5,10000,1957,the roots of british rock 'n roll,https://p.scdn.co/mp3-preview/6f0af789939ef7b2a81c0478d1cea21b7ca319a1?cid=8b56eb9fa3db453f9b0089feea311c1b,0.709,0.638,0.583,0.000466,7,0.0976,-9.454,1,0.0561,4,0.899,https://i.scdn.co/image/ab67616d00001e02ee0c402b94033a6ecabe1b97
